what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1446754024894
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446754036190
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446754039145
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1446754120441
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1446754127401
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1446754131867
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446754134250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446754146455
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1446754146476
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1446754160057
